time,label
0.02,0
0.12,0
0.22,0
0.32,0
0.42,0
0.52,0
0.62,0
0.72,0
0.82,0
0.92,0
1.02,0
1.12,0
1.22,0
1.32,0
1.42,0
1.52,0
1.62,0
1.72,0
1.82,0
1.92,0
2.02,0
2.12,0
2.22,0
2.32,0
2.42,0
2.52,0
2.62,0
2.72,0
2.82,0
2.92,0
3.02,0
3.12,0
3.22,0
3.32,0
3.42,0
3.52,0
3.62,0
3.72,0
3.82,0
3.92,0
4.02,0
4.12,0
4.22,0
4.32,0
4.42,0
4.52,0
4.62,0
4.72,0
4.82,0
4.92,0
5.02,0
5.12,0
5.22,0
5.32,0
5.42,0
5.52,0
5.62,0
5.72,0
5.82,0
5.92,0
6.02,0
6.12,0
6.22,0
6.32,0
6.42,0
6.52,0
6.62,0
6.72,0
6.82,0
6.92,0
7.02,0
7.12,0
7.22,0
7.32,0
7.42,0
7.52,0
7.62,0
7.72,0
7.82,0
7.92,0
8.02,0
8.12,0
8.22,0
8.32,0
8.42,0
8.52,0
8.62,0
8.72,0
8.82,0
8.92,0
9.02,0
9.12,0
9.22,0
9.32,0
9.42,0
9.52,0
9.62,0
9.72,0
9.82,0
9.92,0
10.02,0
10.12,0
10.22,0
10.32,0
10.42,0
10.52,0
10.62,0
10.72,0
10.82,0
10.92,0
11.02,0
11.12,0
11.22,0
11.32,0
11.42,0
11.52,0
11.62,0
11.72,0
11.82,0
11.92,0
12.02,0
12.12,0
12.22,0
12.32,0
12.42,0
12.52,0
12.62,0
12.72,0
12.82,0
12.92,0
13.02,0
13.12,0
13.22,0
13.32,0
13.42,0
13.52,0
13.62,0
13.72,0
13.82,0
13.92,0
14.02,0
14.12,0
14.22,0
14.32,0
14.42,0
14.52,0
14.62,0
14.72,0
14.82,0
14.92,0
15.02,0
15.12,0
15.22,0
15.32,0
15.42,0
15.52,0
15.62,0
15.72,0
15.82,0
15.92,0
16.02,0
16.12,0
16.22,0
16.32,0
16.42,0
16.52,0
16.62,0
16.72,0
16.82,0
16.92,0
17.02,0
17.12,0
17.22,0
17.32,0
17.42,0
17.52,0
17.62,0
17.72,0
17.82,0
17.92,0
18.02,0
18.12,0
18.22,0
18.32,0
18.42,0
18.52,0
18.62,0
18.72,0
18.82,0
18.92,0
19.02,0
19.12,0
19.22,0
19.32,0
19.42,0
19.52,0
19.62,0
19.72,0
19.82,0
19.92,0
20.02,0
20.12,0
20.22,0
20.32,0
20.42,0
20.52,0
20.62,0
20.72,0
20.82,0
20.92,0
21.02,0
21.12,0
21.22,0
21.32,0
21.42,0
21.52,0
21.62,0
21.72,0
21.82,0
21.92,0
22.02,0
22.12,0
22.22,0
22.32,0
22.42,0
22.52,0
22.62,0
22.72,0
22.82,0
22.92,0
23.02,0
23.12,0
23.22,0
23.32,0
23.42,0
23.52,0
23.62,0
23.72,0
23.82,0
23.92,0
24.02,0
